1,True,4.392317422778761
2,True,4.392317422778761
3,True,4.392317422778761
4,True,4.392317422778761
5,True,4.392317422778761
6,True,4.392317422778761
7,True,4.392317422778761
8,True,4.392317422778761
9,True,4.392317422778761
10,True,4.392317422778761
11,True,4.392317422778761
12,True,4.392317422778761
13,True,4.392317422778761
14,True,4.392317422778761
15,True,4.392317422778761
16,True,4.392317422778761
17,True,4.392317422778761
18,True,4.392317422778761
19,True,4.392317422778761
20,True,4.392317422778761
21,True,4.392317422778761
22,True,4.392317422778761
23,True,4.392317422778761
24,True,4.033167673071537
25,True,3.209223562804723
26,True,3.2092235628047243
27,True,3.209223562804723
28,True,2.989735285398625
29,True,2.43555742419867
30,True,1.5189475010096192
31,True,1.8632889370918462
32,True,1.62710433126368
33,True,1.8632889370918462
34,True,1.416722885567594
35,True,0.39502077839092226
36,False,0.0
37,False,0.0
38,False,0.0
39,False,0.0
40,False,0.0
41,False,0.0
42,False,0.0
43,False,0.0
44,False,0.0
45,False,0.0
46,False,0.0
47,False,0.0
48,False,0.0
49,False,0.0
1,True,4.392317422778761
2,True,4.392317422778761
3,True,4.392317422778761
4,True,4.392317422778761
5,True,3.723979780920589
6,True,4.033167673071537
7,True,2.789534001269235
8,True,2.6055827153188846
9,True,1.9925793043085576
10,True,2.1303720101779438
11,True,2.43555742419867
12,True,2.43555742419867
13,True,2.2776382145041127
14,True,2.2776382145041127
15,True,2.789534001269235
16,True,4.033167673071537
17,True,4.392317422778761
18,True,4.392317422778761
19,True,4.392317422778761
20,True,4.392317422778761
21,True,4.392317422778761
22,True,4.392317422778761
23,True,4.392317422778761
24,True,4.392317422778761
25,True,4.392317422778761
26,True,4.392317422778761
27,True,4.392317422778761
28,True,4.392317422778761
29,True,4.392317422778761
30,True,4.392317422778761
31,True,4.392317422778761
32,True,4.392317422778761
33,True,4.392317422778761
34,True,4.392317422778761
35,True,4.033167673071537
36,True,4.033167673071537
37,True,4.392317422778761
38,True,4.392317422778761
39,True,4.392317422778761
40,True,4.392317422778761
41,True,4.392317422778761
42,True,4.392317422778761
43,True,4.392317422778761
44,True,3.723979780920589
45,True,4.392317422778761
46,True,3.723979780920589
47,True,1.228404185466698
48,True,1.228404185466698
49,True,1.228404185466698
1,True,4.392317422778761
2,True,4.392317422778761
3,True,4.033167673071537
4,True,2.9897352853986265
5,True,1.9925793043085576
6,True,0.6478005301393093
7,False,0.0
8,False,0.0
9,False,0.0
10,False,0.0
11,False,0.0
12,False,0.0
13,False,0.0010493483978827097
14,False,0.0010493483978827097
15,False,0.01681741659122767
16,False,0.051692733353200716
17,False,0.06763057149156466
18,False,0.15355786458136192
19,False,0.2765903682055789
20,False,0.2765903682055789
21,False,0.2765903682055789
22,False,0.2765903682055789
23,False,0.2765903682055789
24,False,0.35293362957038427
25,False,0.39502077839092226
26,False,0.39502077839092226
27,False,0.39502077839092226
28,True,0.15355786458136192
29,True,0.15355786458136192
30,True,0.15355786458136192
31,True,0.15355786458136192
32,True,0.18073780880261064
33,True,0.18073780880261064
34,True,0.18073780880261064
35,True,0.24220647661728129
36,True,0.6478005301393093
37,True,0.6478005301393093
38,True,0.6478005301393093
39,True,0.6478005301393093
40,True,0.6478005301393093
41,True,0.6478005301393093
42,True,0.707518749639422
43,True,0.707518749639422
44,True,0.707518749639422
45,True,0.7705718840336675
46,True,0.7705718840336675
47,True,0.7705718840336675
48,True,0.8371064245826592
49,True,0.8371064245826592
